0, 0, Header, 1, 41, 480
1, 0, Start_track
1, 0, Title_t, "The Challenger (Timmy) featuring Mrs. DuPriest"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 272727
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, "String Section 2"
2, 0, Instrument_name_t, "String Section Chamber"
2, 0, Program_c, 0, 48
2, 98400, Note_on_c, 0, 72, 76
2, 98400, Note_on_c, 0, 60, 76
2, 98880, Note_off_c, 0, 60, 0
2, 98880, Note_off_c, 0, 72, 0
2, 98880, Note_on_c, 0, 59, 76
2, 98880, Note_on_c, 0, 71, 76
2, 99360, Note_off_c, 0, 59, 0
2, 99360, Note_off_c, 0, 71, 0
2, 99360, Note_on_c, 0, 60, 77
2, 99360, Note_on_c, 0, 72, 77
2, 99840, Note_off_c, 0, 60, 0
2, 99840, Note_off_c, 0, 72, 0
2, 99840, Note_on_c, 0, 57, 77
2, 99840, Note_on_c, 0, 69, 77
2, 101280, Note_off_c, 0, 57, 0
2, 101280, Note_off_c, 0, 69, 0
2, 101280, Note_on_c, 0, 69, 86
2, 101280, Note_on_c, 0, 81, 86
2, 101760, Note_off_c, 0, 69, 0
2, 101760, Note_off_c, 0, 81, 0
2, 101760, Note_on_c, 0, 69, 88
2, 101760, Note_on_c, 0, 81, 88
2, 102720, Note_off_c, 0, 69, 0
2, 102720, Note_off_c, 0, 81, 0
2, 102720, Note_on_c, 0, 64, 76
2, 102720, Note_on_c, 0, 76, 76
2, 103200, Note_on_c, 0, 75, 74
2, 103200, Note_off_c, 0, 64, 0
2, 103200, Note_on_c, 0, 63, 74
2, 103200, Note_off_c, 0, 76, 0
2, 105120, Note_off_c, 0, 63, 0
2, 105120, Note_off_c, 0, 75, 0
2, 105120, Note_on_c, 0, 66, 77
2, 105120, Note_on_c, 0, 78, 77
2, 106080, Note_off_c, 0, 66, 0
2, 106080, Note_off_c, 0, 78, 0
2, 106080, Note_on_c, 0, 72, 81
2, 106080, Note_on_c, 0, 84, 81
2, 106560, Note_off_c, 0, 72, 0
2, 106560, Note_off_c, 0, 84, 0
2, 106560, Note_on_c, 0, 71, 79
2, 106560, Note_on_c, 0, 83, 79
2, 107040, Note_off_c, 0, 71, 0
2, 107040, Note_off_c, 0, 83, 0
2, 107040, Note_on_c, 0, 69, 75
2, 107040, Note_on_c, 0, 81, 75
2, 107520, Note_off_c, 0, 69, 0
2, 107520, Note_off_c, 0, 81, 0
2, 107520, Note_on_c, 0, 69, 79
2, 107520, Note_on_c, 0, 81, 79
2, 109680, Note_off_c, 0, 69, 0
2, 109680, Note_off_c, 0, 81, 0
2, 109920, Note_on_c, 0, 68, 75
2, 109920, Note_on_c, 0, 80, 75
2, 110400, Note_off_c, 0, 68, 0
2, 110400, Note_on_c, 0, 81, 77
2, 110400, Note_on_c, 0, 69, 77
2, 110400, Note_off_c, 0, 80, 0
2, 110880, Note_off_c, 0, 81, 0
2, 110880, Note_on_c, 0, 71, 79
2, 110880, Note_on_c, 0, 83, 79
2, 110880, Note_off_c, 0, 69, 0
2, 111360, Note_off_c, 0, 71, 0
2, 111360, Note_off_c, 0, 83, 0
2, 111360, Note_on_c, 0, 56, 69
2, 111360, Note_on_c, 0, 68, 69
2, 112080, Note_off_c, 0, 56, 0
2, 112080, Note_off_c, 0, 68, 0
2, 112080, Note_on_c, 0, 56, 66
2, 112080, Note_on_c, 0, 68, 66
2, 112320, Note_off_c, 0, 56, 0
2, 112320, Note_off_c, 0, 68, 0
2, 112800, Note_on_c, 0, 59, 72
2, 112800, Note_on_c, 0, 71, 72
2, 113520, Note_off_c, 0, 59, 0
2, 113520, Note_off_c, 0, 71, 0
2, 113520, Note_on_c, 0, 59, 74
2, 113520, Note_on_c, 0, 71, 74
2, 113760, Note_off_c, 0, 59, 0
2, 113760, Note_off_c, 0, 71, 0
2, 114240, Note_on_c, 0, 62, 80
2, 114240, Note_on_c, 0, 74, 80
2, 115200, Note_off_c, 0, 74, 0
2, 115200, Note_off_c, 0, 62, 0
2, 115200, End_track
3, 0, Start_track
3, 0, Title_t, "Who Is Who 1"
3, 0, Instrument_name_t, "Who Is Who 1"
3, 0, Program_c, 1, 27
3, 318981, Note_on_c, 1, 74, 80
3, 318998, Note_off_c, 1, 74, 0
3, 319000, Note_on_c, 1, 75, 80
3, 319017, Note_off_c, 1, 75, 0
3, 319020, Note_on_c, 1, 76, 80
3, 319037, Note_off_c, 1, 76, 0
3, 319041, Note_on_c, 1, 77, 80
3, 319058, Note_off_c, 1, 77, 0
3, 319060, Note_on_c, 1, 78, 80
3, 319077, Note_off_c, 1, 78, 0
3, 319080, Note_on_c, 1, 79, 80
3, 319097, Note_off_c, 1, 79, 0
3, 319101, Note_on_c, 1, 80, 80
3, 319118, Note_off_c, 1, 80, 0
3, 319120, Note_on_c, 1, 81, 80
3, 319137, Note_off_c, 1, 81, 0
3, 319140, Note_on_c, 1, 82, 80
3, 319157, Note_off_c, 1, 82, 0
3, 319161, Note_on_c, 1, 83, 80
3, 319178, Note_off_c, 1, 83, 0
3, 319180, Note_on_c, 1, 84, 80
3, 319197, Note_off_c, 1, 84, 0
3, 319200, Note_on_c, 1, 85, 80
3, 319217, Note_off_c, 1, 85, 0
3, 319221, Note_on_c, 1, 86, 80
3, 319496, Note_off_c, 1, 86, 0
3, 319496, End_track
4, 0, Start_track
4, 0, Title_t, "Flute 1"
4, 0, Instrument_name_t, "Flute"
4, 0, Program_c, 2, 0
4, 126435, Note_on_c, 2, 76, 80
4, 126435, Note_on_c, 2, 64, 80
4, 126525, Note_off_c, 2, 64, 0
4, 126525, Note_off_c, 2, 76, 0
4, 126551, Note_on_c, 2, 66, 80
4, 126551, Note_on_c, 2, 78, 80
4, 126610, Note_off_c, 2, 66, 0
4, 126610, Note_off_c, 2, 78, 0
4, 126629, Note_on_c, 2, 68, 80
4, 126629, Note_on_c, 2, 80, 80
4, 126689, Note_off_c, 2, 68, 0
4, 126689, Note_off_c, 2, 80, 0
4, 126707, Note_on_c, 2, 81, 80
4, 126707, Note_on_c, 2, 69, 80
4, 126771, Note_off_c, 2, 69, 0
4, 126771, Note_off_c, 2, 81, 0
4, 126791, Note_on_c, 2, 71, 80
4, 126791, Note_on_c, 2, 83, 80
4, 129638, Note_off_c, 2, 71, 0
4, 129638, Note_off_c, 2, 83, 0
4, 131599, Note_on_c, 2, 64, 91
4, 131599, Note_on_c, 2, 76, 91
4, 131695, Note_off_c, 2, 64, 0
4, 131695, Note_off_c, 2, 76, 0
4, 131722, Note_on_c, 2, 73, 88
4, 131722, Note_on_c, 2, 61, 88
4, 131811, Note_off_c, 2, 73, 0
4, 131811, Note_off_c, 2, 61, 0
4, 131838, Note_on_c, 2, 64, 88
4, 131838, Note_on_c, 2, 76, 88
4, 131927, Note_off_c, 2, 64, 0
4, 131927, Note_off_c, 2, 76, 0
4, 131954, Note_on_c, 2, 68, 88
4, 131954, Note_on_c, 2, 80, 88
4, 132048, Note_off_c, 2, 68, 0
4, 132048, Note_off_c, 2, 80, 0
4, 132075, Note_on_c, 2, 73, 89
4, 132075, Note_on_c, 2, 85, 89
4, 132168, Note_off_c, 2, 73, 0
4, 132168, Note_off_c, 2, 85, 0
4, 132195, Note_on_c, 2, 68, 88
4, 132195, Note_on_c, 2, 80, 88
4, 132285, Note_off_c, 2, 68, 0
4, 132285, Note_off_c, 2, 80, 0
4, 132311, Note_on_c, 2, 73, 88
4, 132311, Note_on_c, 2, 85, 88
4, 132401, Note_off_c, 2, 73, 0
4, 132401, Note_off_c, 2, 85, 0
4, 132428, Note_on_c, 2, 76, 88
4, 132428, Note_on_c, 2, 88, 88
4, 132522, Note_off_c, 2, 76, 0
4, 132522, Note_off_c, 2, 88, 0
4, 132551, Note_on_c, 2, 80, 93
4, 132551, Note_on_c, 2, 92, 93
4, 132662, Note_off_c, 2, 80, 0
4, 132662, Note_off_c, 2, 92, 0
4, 132688, Note_on_c, 2, 76, 88
4, 132688, Note_on_c, 2, 88, 88
4, 132778, Note_off_c, 2, 76, 0
4, 132778, Note_off_c, 2, 88, 0
4, 132805, Note_on_c, 2, 85, 88
4, 132805, Note_on_c, 2, 73, 88
4, 132895, Note_off_c, 2, 85, 0
4, 132895, Note_off_c, 2, 73, 0
4, 132922, Note_on_c, 2, 68, 88
4, 132922, Note_on_c, 2, 80, 88
4, 133016, Note_off_c, 2, 68, 0
4, 133016, Note_off_c, 2, 80, 0
4, 135439, Note_on_c, 2, 64, 91
4, 135439, Note_on_c, 2, 76, 91
4, 135535, Note_off_c, 2, 64, 0
4, 135535, Note_off_c, 2, 76, 0
4, 135562, Note_on_c, 2, 61, 88
4, 135562, Note_on_c, 2, 73, 88
4, 135651, Note_off_c, 2, 61, 0
4, 135651, Note_off_c, 2, 73, 0
4, 135678, Note_on_c, 2, 64, 88
4, 135678, Note_on_c, 2, 76, 88
4, 135767, Note_off_c, 2, 64, 0
4, 135767, Note_off_c, 2, 76, 0
4, 135794, Note_on_c, 2, 68, 88
4, 135794, Note_on_c, 2, 80, 88
