0, 0, Header, 1, 9, 600
1, 0, Start_track
1, 0, Tempo, 483871
1, 12, Time_signature, 4, 2, 24, 8
1, 2412, Tempo, 483871
1, 2412, Time_signature, 4, 2, 24, 8
1, 2412, Key_signature, 0, "major"
1, 2412, Copyright_t, "Å"
1, 2412, Title_t, "\214"
1, 2412, End_track
2, 0, Start_track
2, 2412, Control_c, 0, 0, 0
2, 2412, Control_c, 0, 32, 0
2, 2412, Program_c, 0, 71
2, 2412, Title_t, "Ocean Eyes Synth"
2, 2412, Control_c, 0, 7, 127
2, 2712, Note_on_c, 0, 72, 80
2, 3289, Note_on_c, 0, 67, 91
2, 3312, Note_on_c, 0, 72, 0
2, 3612, Note_on_c, 0, 72, 97
2, 3674, Note_on_c, 0, 67, 0
2, 4083, Note_on_c, 0, 67, 101
2, 4096, Note_on_c, 0, 72, 0
2, 4519, Note_on_c, 0, 72, 110
2, 4543, Note_on_c, 0, 67, 0
2, 5077, Note_on_c, 0, 65, 102
2, 5090, Note_on_c, 0, 72, 0
2, 5562, Note_on_c, 0, 65, 0
2, 5662, Note_on_c, 0, 65, 106
2, 5897, Note_on_c, 0, 65, 0
2, 5997, Note_on_c, 0, 65, 106
2, 6370, Note_on_c, 0, 65, 0
2, 6469, Note_on_c, 0, 65, 108
2, 6941, Note_on_c, 0, 64, 109
2, 6954, Note_on_c, 0, 65, 0
2, 7526, Note_on_c, 0, 72, 97
2, 7551, Note_on_c, 0, 64, 0
2, 8109, Note_on_c, 0, 67, 94
2, 8159, Note_on_c, 0, 72, 0
2, 8431, Note_on_c, 0, 72, 85
2, 8507, Note_on_c, 0, 67, 0
2, 8904, Note_on_c, 0, 67, 95
2, 9052, Note_on_c, 0, 72, 0
2, 9363, Note_on_c, 0, 76, 85
2, 9401, Note_on_c, 0, 67, 0
2, 9971, Note_on_c, 0, 72, 88
2, 10021, Note_on_c, 0, 76, 0
2, 10494, Note_on_c, 0, 67, 77
2, 10556, Note_on_c, 0, 72, 0
2, 10792, Note_on_c, 0, 65, 94
2, 10842, Note_on_c, 0, 67, 0
2, 11190, Note_on_c, 0, 65, 0
2, 11301, Note_on_c, 0, 65, 101
2, 11736, Note_on_c, 0, 64, 79
2, 11810, Note_on_c, 0, 65, 0
2, 12332, Note_on_c, 0, 72, 75
2, 12394, Note_on_c, 0, 64, 0
2, 12916, Note_on_c, 0, 67, 64
2, 12953, Note_on_c, 0, 72, 0
2, 13239, Note_on_c, 0, 72, 99
2, 13301, Note_on_c, 0, 67, 0
2, 13698, Note_on_c, 0, 67, 79
2, 13748, Note_on_c, 0, 72, 0
2, 14134, Note_on_c, 0, 72, 98
2, 14171, Note_on_c, 0, 67, 0
2, 14681, Note_on_c, 0, 65, 82
2, 14730, Note_on_c, 0, 72, 0
2, 15177, Note_on_c, 0, 65, 0
2, 15277, Note_on_c, 0, 65, 106
2, 15487, Note_on_c, 0, 65, 0
2, 15599, Note_on_c, 0, 65, 102
2, 15909, Note_on_c, 0, 67, 109
2, 15971, Note_on_c, 0, 65, 0
2, 16232, Note_on_c, 0, 65, 109
2, 16269, Note_on_c, 0, 67, 0
2, 16529, Note_on_c, 0, 64, 108
2, 16579, Note_on_c, 0, 65, 0
2, 17151, Note_on_c, 0, 72, 92
2, 17187, Note_on_c, 0, 64, 0
2, 17685, Note_on_c, 0, 69, 86
2, 17697, Note_on_c, 0, 72, 0
2, 18019, Note_on_c, 0, 72, 93
2, 18071, Note_on_c, 0, 69, 0
2, 18381, Note_on_c, 0, 72, 0
2, 18492, Note_on_c, 0, 74, 88
2, 18816, Note_on_c, 0, 74, 0
2, 18940, Note_on_c, 0, 72, 97
2, 19362, Note_on_c, 0, 72, 0
2, 19536, Note_on_c, 0, 76, 95
2, 20061, Note_on_c, 0, 72, 85
2, 20086, Note_on_c, 0, 76, 0
2, 20408, Note_on_c, 0, 65, 99
2, 20484, Note_on_c, 0, 72, 0
2, 20806, Note_on_c, 0, 65, 0
2, 20892, Note_on_c, 0, 65, 111
2, 21365, Note_on_c, 0, 64, 111
2, 21439, Note_on_c, 0, 65, 0
2, 22073, Note_on_c, 0, 64, 0
2, 117912, Note_on_c, 0, 72, 101
2, 118489, Note_on_c, 0, 67, 101
2, 118512, Note_on_c, 0, 72, 0
2, 118812, Note_on_c, 0, 72, 101
2, 118874, Note_on_c, 0, 67, 0
2, 119283, Note_on_c, 0, 67, 101
2, 119296, Note_on_c, 0, 72, 0
2, 119719, Note_on_c, 0, 72, 101
2, 119743, Note_on_c, 0, 67, 0
2, 120277, Note_on_c, 0, 65, 101
2, 120290, Note_on_c, 0, 72, 0
2, 120762, Note_on_c, 0, 65, 0
2, 120862, Note_on_c, 0, 65, 101
2, 121097, Note_on_c, 0, 65, 0
2, 121197, Note_on_c, 0, 65, 101
2, 121570, Note_on_c, 0, 65, 0
2, 121669, Note_on_c, 0, 65, 101
2, 122141, Note_on_c, 0, 64, 101
2, 122154, Note_on_c, 0, 65, 0
2, 122726, Note_on_c, 0, 72, 101
2, 122751, Note_on_c, 0, 64, 0
2, 123309, Note_on_c, 0, 67, 101
2, 123359, Note_on_c, 0, 72, 0
2, 123631, Note_on_c, 0, 72, 101
2, 123707, Note_on_c, 0, 67, 0
2, 124104, Note_on_c, 0, 67, 101
2, 124252, Note_on_c, 0, 72, 0
2, 124563, Note_on_c, 0, 76, 101
2, 124601, Note_on_c, 0, 67, 0
2, 125171, Note_on_c, 0, 72, 101
2, 125221, Note_on_c, 0, 76, 0
2, 125694, Note_on_c, 0, 67, 101
2, 125756, Note_on_c, 0, 72, 0
2, 125992, Note_on_c, 0, 65, 101
2, 126042, Note_on_c, 0, 67, 0
2, 126390, Note_on_c, 0, 65, 0
2, 126501, Note_on_c, 0, 65, 101
2, 126936, Note_on_c, 0, 64, 101
2, 127010, Note_on_c, 0, 65, 0
2, 127532, Note_on_c, 0, 72, 101
2, 127594, Note_on_c, 0, 64, 0
2, 128116, Note_on_c, 0, 67, 101
2, 128153, Note_on_c, 0, 72, 0
2, 128439, Note_on_c, 0, 72, 101
2, 128501, Note_on_c, 0, 67, 0
2, 128898, Note_on_c, 0, 67, 101
2, 128948, Note_on_c, 0, 72, 0
2, 129334, Note_on_c, 0, 72, 101
2, 129371, Note_on_c, 0, 67, 0
2, 129881, Note_on_c, 0, 65, 101
2, 129930, Note_on_c, 0, 72, 0
2, 130377, Note_on_c, 0, 65, 0
2, 130477, Note_on_c, 0, 65, 101
2, 130687, Note_on_c, 0, 65, 0
2, 130799, Note_on_c, 0, 65, 101
2, 131109, Note_on_c, 0, 67, 101
2, 131171, Note_on_c, 0, 65, 0
2, 131432, Note_on_c, 0, 65, 101
2, 131469, Note_on_c, 0, 67, 0
2, 131729, Note_on_c, 0, 64, 101
2, 131779, Note_on_c, 0, 65, 0
2, 132351, Note_on_c, 0, 72, 101
2, 132387, Note_on_c, 0, 64, 0
2, 132885, Note_on_c, 0, 69, 101
2, 132897, Note_on_c, 0, 72, 0
2, 133219, Note_on_c, 0, 72, 101
